1.0,社会の複雑性を完全に無視している、ザ・机上の空論。それは「誰の問題か」を明確にして、自分の問題でなければ切り捨てろと筆者は言う。考え方は分かる。だが実際の社会生活はそんなにシンプルではない。家族を路頭に迷わせる訳にはいかないから、小さな問題を受け入れざるを得ない。といった事は頻繁にあるし、むしろ、「この問題は私、この問題はあなた」と切り分けられるようなシンプルな問題の方が少ない。・家族にとっての「問題」と自分にとっての「問題」が相反する、関連する・組織にとっての「問題」と自分にとっての「問題」が相反する、関連するこのような事象について、本書は解を示さない。嫌われる勇気？いいですよ、嫌われた結果、一家心中しろとでもいうのだろうか？無責任な一冊。
2.0,これは、処世術の本です。この本を、不安神経症患者、うつ病患者、躁鬱病患者などの精神疾患の方が見ると、自責の念が増幅し、自殺願望が増えます。感情を廃し、すべてを哲学にゆだねているくせに、人間との調和を最後のキーに挙げているところもおかしいです。私は、アンチになりました。参考程度に読むのがよいでしょう。
5.0,読みやすいし、分かりやすい。青年が自分が今まで持っていた価値観。それを分かりやすく論破してくれるのです。鬱などの精神疾患の人にはおすすめしません。余計に自分を責めて落ち込むだけだと思うので。
5.0,他者の気持ちばかり考えて生きるということを止め、自分の主観を大事にするという当たり前のことが、実は多くの人が出来ていない。ここが転換できれば、幸福になれる。常に他者によく見られたい、他者に勝ちたい、と考えていたのでは、永遠に幸福になれない。自分の人生の主役は自分である。しかし、自分は宇宙の中心にいるのではない。あくまでも、宇宙の一部を担っているのだ。大変、参考になる箇所が多くあり、理解すればするほど、健全な思考を取り戻せるような気がしました。
5.0,前から気になっていたのですが、ドラマも始まって、みなさんのレビューを読んで、実際に自分で読んでみて、なるほど・・・と思いました。タイトルが「嫌われる勇気」なので、人に嫌われても心が折れないようになれる本というイメージが強かったのですが、実際にはちょっと（かな？）違いました。読んでいて、最初は良く理解出来ませんでした。そして、哲人と青年との対談方式で書かれている、青年の言葉がすべての人の疑問を代弁してくれています。かなり強い口調でアドラーの言葉にかみついていくので、そこまで言わなくても・・と思ってしまいますが、でもアドラーの言葉を理解出来ないうちはそう思ってしまうだろうという内容が凝縮されているのでしょう。でも、ある時点で、あ！と何かがひらめいた気がしました。そこからは、そういうことか・・・と、すごく納得しながら読めました。いくつかのキーワードが出てきますが、私が一番好きだったのは、「課題の分離」です。自分が負うべき課題と他の人の課題。知らず知らずのうちに他の人の課題まで自分で背負って苦しくなっている。そこはきっちりと線引きして、自分がなすべき課題だけを行う。自分が相手をどう思うのかは自分の課題。一方、相手が自分をどう思うのかは相手の課題で、自分が抱える問題ではない。それだけで、ずいぶん心が楽になれたように思います。啓発本は何冊か読んだ事がありますが、これはその中で１番納得出来る内容であり、私に影響を与えてくれた本だと思います。読み始めてしばらくは、どういうこと？？と思うと思いますが、読み進めるに従って、は！と気づかされる事があると思います。これはこれからも何度も読み返していく事でしょう。出会えて良かったです。ドラマもアドラーの言葉を上手く使って、刑事物にしてあるところ、私は気に入っています。
5.0,初めてアドラー心理学の本を読み、感動しました。仏教の悟りの境地にも似ている感じがしますが、それに加えて、前に向かって一歩踏み出す勇気も与えてくれました｡
5.0,ちょうどこの本を手にした頃、過去ばかりを振り返って後悔することが多かったです。そんな話をしたら、本書を友人に紹介されて購入し、恐る恐る読んでいきました。そうしたら、自分の人生に足りなかったことが指摘されていて、かなり胸が痛かったです。しかし、その胸の痛さも、これからの人生に活かさないといけないという気持ちになりました。先ずは自分と向き合う、向き合って変えていく、そういう勇気を持っていこうと思うようになりました。当方４０代半ばのおっさんですが、後半は自分と他者のつながりを意識し、逃げないようにしたいと思います。ところどころ反発したいところもありましたし、咀嚼しきれないところもありました。しかし、それでも何かのきっかけになると思います。良くも悪くも、読者の方が、本書を通して何かのきっかけとなることを祈っております。
3.0,"虐待　脳　萎縮"あるいは"虐待　脳　容積"でネット上を検索してみればおわかりのように，トラウマとなる出来事は，脳のハードウエアに傷をもたらす場合があるようです。これに対し，本書は，トラウマの実在性を否定し，ものの見方・考え方（ソフトウェア）を更新することにより，日常生活上の問題を改善しようとします。ハードウエアに何の傷もない方にとっては有効な場合もあり，傷がある方にとっても，ハード起因の問題をソフト的に回避する，ということが可能な場合はあるかもしれません。しかしだからといって，トラウマを被害者の単なる思い込みに帰着させることはできないように思います。
1.0,これぞまさしく『心理主義』。社会の不条理をすべて、個人の考え方の問題に還元してしまおうとする詐術。これでは、社会の不条理はますます拡大し、個人はますますその不条理社会に隷従させられてしまうだろう。まさに会社の経営者や、政治家が喜ぶ本である。そのような危険性を大いに含んでいるし、また、そのことをしっかり意識しながら読むべき本だと強く感じる。
4.0,アドラー心理学を会得した哲学者と、今の自分を不幸と感じる青年の対話で、アドラーの教えが説かれていきます。書いてある内容は、「そうか、たしかに！」と納得できることばかりです。他者に承認される・褒められることを目的にしては、自分の人生は生きられない。共同体に属し、ここにいていいという安心感を持つ、そして他者への貢献感を持つことが、「幸福」の真実である。自分の幸福を得ることは、他者の幸せへ結びつく。ただ、青年のしゃべり方がいちいち仰々しく、「！」が多用されてて、「もー、うるさい！」とイライラして、たびたび読むのを投げ出しておりました。気が付くと、購入してから完読するまでに２年もかかってました…。もうちょっと、青年が落ち着いて話してくれてるバージョンがあったらいいなぁ。
1.0,アドラー心理学はフロイト、ユングと同じ戦後の時代に発展した心理学というか哲学であり、アドラー死後に脳科学、心理学、医学は急速に発展しているので、現代では非科学的な記述が多い。アドラー心理学は現代の医学、脳科学を凌駕すると言っている人がいたり、書籍では全ての人に通用するなどと記載していますが、失笑ものです。そもそもエビデンスが皆無です。褒めたらダメ、目的論の考え方など様々な事が書いてありますが、ただ言っているだけで何の根拠もありません。知識がない人はアドラーほどの人が言っているのだから正しいことを書いてある。また日本でこれだけ売れているのだから絶対的に正しいと思考停止して盲信しています。自分の頭で考えるには知識という材料がない為に考える事ができません。しかし知識や経験がある人が読めば荒唐無稽な事が書かれてあるのは直ぐに分かります。仮説だけ立てて全く検証していないのでは使えたものではありません。普通は仮説を立てて被験者を集めてデータを取り、統計処理をして有意性が確かめられたから、この仮説は正しい。だから臨床で使える。と判断します。アドラー心理学にはそれが全くない。アドラーの単なる妄想に過ぎません。医療業界の試験ではアドラーの名前すら出て来ません。まして使われることなどありません。何故かと言うとエビデンスがないから、とても使えたものではないからです。盲信してアドラー心理学を信仰している人達はもっと知識を身につけて経験を積んだ方がいいでしょう。
3.0,確かに悪い内容だとは思いませんが、ここまでの高レビューは異常でしょう。少なくともこれが人生の真理だとは思えませんでした。特に以下の点は最後まで読んでも全く納得することが出来ませんでした。・承認欲求を否定し、人から嫌われる・認められないことは自分の問題では無いと言い切る。・怒りという感情は目的を達成する手段であって、怒りは自分の意思で発生させるもの。他人に認められる為に自分を犠牲にして行動することは他人の人生を生きることになり、確かに苦しい。しかしながらここはバランスの問題だと思います。他人に認められることを目的に、今までとは違う行動をしてみる、今までの自分とは違う人物になってみることは必ずしも悪いことではなく、むしろ成長できたり新しい発見があったりします。また、ついカッとなって怒りをコントロール出来ない人はいます。本書では「口論中で怒っていても、電話が鳴ったら怒りのトーンを抑えて対応するので、怒りはコントロール可能」と言い切りますが、怒りで我を忘れて電話に出られない人もいます。でないと殺人事件なんて起きないでしょう。アドラー心理学では、「所詮一個人なんて宇宙全体のほんの一部分にすぎないのだから、変に自意識過剰になって周りを気にすること無く、自分が納得して生きましょう」ということかと受け取りました。確かに、自意識過剰で苦しんでいる人にとっては大きな気付きになるかもしれないです。しかしながら一方で、他人と競争したり、認められようと頑張ってみたり、怒りを爆発させたり、コンプレックスと葛藤したり、といった側面は人間らしい自然な姿かと私は思いますし、今日まで人類社会が発展した原動力になっていると思います。その意味でアドラー心理学は消極的な人生論と感じました。少なくとも私には自己完結型の物足りない人生観に思えます。
2.0,似たような内容のものを別の本で読みました。こちらの本は、心理学の視点と対話形式で書かれているので、頭の中で通常の文章に置き換えて読む必要があり、読みにくい。この内容だったらもっと読みやすい文章で出せばいいのにと思いました。
2.0,自分は対人関係に苦労したことが多く、アドラー心理学やコミュニケーションについての本は他にも何冊か読みましたしかし、これらの本にはどれをとっても大きな問題があるように思います１．相手が話の分かる人であること２．相手が関係を断ち切れる人であることこのどちらかが成立しなければ机上の空論だと考えています現実には、特に一般の企業などでは「話が分からない人だけど関係を断ち切れない」という相手は多いのではないのでしょうか認知論や課題の分離なども、相手が自分の領域に土足で入りこまないことを前提にしていますしかし、トラウマなどは正に、相手が自分を踏みにじることで生まれるのではないでしょうか「それすらも自分の認識の問題だ」という考えもあるかもしれませんが、そこまで自己責任を推し進めることが精神上健全だとは思えません総じて、人間関係を単純化して取り出し、他のことを一切考えないというモデルとしては面白いと思いますしかし、複雑な社会における人間関係や過去に踏みにじられた経験に疲れた人が、皆これで悩みをなくせるかというと疑問ですどんなに変われたとしても、大きな違和感がついてまわるのではないでしょうか
5.0,哲学者の岸見一郎氏とフリーランサーの古賀史健氏が書いた本ですね。アドラーを研究した哲学者とその哲学者を訪れた青年との対話形式で物語が進んでいきます。現在の状況に悩みを抱えた青年今の現状を変えられないとする話に対して、哲学者はその話や考え方を変えていきます。●過去があるから現在があるではなく、現在の進む目的のために　過去の事象・経験を自分で選択している。　つまり、人見知り、○○ができないなど、現在のネガティブな状態　は、過去の経験から作られたものではなく、現在の自分がそうあり　たいから、過去の失敗経験を持ち出してそのような理由付けをして　いる。●親子関係や親密な関係であっても他者の課題には介入しない、　また、本来できない。●人は平等。つまり、本来人をほめることもできないし、叱ることも　できない。　つまり、ほめる事、叱ること自体相手を操作しようとする行動であり、　人は相手を操作することなどできないし、その行動自体が平等で　はない。など、生き方の本質を突く考え方から、最後には●他者に貢献することが生きる道での指標である。　何があっても、この指標を見失わなければ人生に迷うことはない。と、「貢献感」を感じることが生きる目的だと説かれています。勉強になりました。他人に好かれることは本来不可能（他人に好かれるということは他人の気持ちをコントロールすること）とですし、それをしようとする事は、自分を相手の価値観に合わせることで自分を消してしまう事だと思いました。自己啓発の本としてはかなり本質を突いた思想が学べるのではないでしょうか。おススメです。ぜひ読んでみてくださいでは！！
4.0,わりと読みやすく、また、人の指針になってる風な書き方をしているので、騙される人もいるのではないかと。「自分が発憤して頑張るための参考」にするのなら、大いに騙されていただきたい。それは悪いことではないので。内容としては青年と哲人の会話形式で進むが、いくつかの問題点がある。・青年の察しが悪すぎる。会話形式にするならある程度頭のいい人物でないと意味がないのでは…。・十分な納得をしないまま次々と会話が進むのでなんだか解決した風な印象になるが、その度にページを遡ってみるとあまり青年の問いに答えていない（だいたい例え話に終始して終わるし、その例え話で青年が「ううむ…」と言って納得していないのに矢継ぎ早に次に行っている）。・283ページあるうち、276ページまで懐疑的だった青年が、次のページからあっさり肯定的になっている（なんで納得したかも描かれてない）。この本に感化される人は詐欺に弱いと公言してるも同然で、いいカモだなぁ、という印象。まぁ、騙されても人を信じるんですっけ？いいことですね。ただ、私はこの本を高く評価しており、本に慣れていない人が読みやすいボリューム、またアドラー心理学について知りたくなることに関しては素晴らしい。また、対話形式というのも（前述の問題はあるが）読みやすさに貢献しており、また、まるで「現実にいる人間との対話」のように錯覚でき、懐疑的な青年が自分を投影しているかのように感じやすくなっている点も素晴らしい（そしてその懐疑的な青年が説得されたところで、騙されやすい人は自分も説得されたように感じてしまうのだろうというのが傍目にわかって面白い）。文学としては三流、自己啓発書としては一流に少し足がかかる程度の、コストパフォーマンスに優れた書籍。おすすめです。
5.0,人は皆、幸せになりたいと願うものであると思う。では幸せとは何か？辞書をひくと不平不満のない状態とあるが不平不満があっても幸せを感じることは可能だと思う。私が思う幸せとは、この本に書かれている他者貢献ではなく、心身の健康が保たれている状態である。幸せとは心身が健康である状態。お金や人間関係はそれを支えるもの。私は決して裕福ではない。他者をみて嫉妬することもある。しかし他者と比較すればきりがない。なので過去の自分と比較する。私は友人が少ない。ただ出会う全ての人に愛される必要もなければ愛する必要もない。一緒にいて楽しく信頼できる人間が2、3人いれば充分と思う。私は幸せ。しかし、それなりに不平不満を持ち、激しい怒りで眠れぬ夜を過ごすこともある。そんな私にとって本書は自分が信じる幸せの定義を再確認して更なる精神の安定を促してくれるもの。もちろん、アドラーの教えと私の信条が完全に一致しているわけではない。私からするとアドラーは大げさであり理想的すぎる。アドラーに忠実に生きるとすれば様々な障害に悩まされることになる。下手に他者を信頼すれば騙されることもあるだろうし上手く利用されることもあるだろう。悪い人にカモられそうだ。だからアドラーの都合のいい部分を拝借して利用すれば良いと思う。課題の分離。たとえば近所の人に「おはよう」の挨拶をして無視されて不愉快になるとする。アドラーでは、自分が挨拶するまでが自分の課題であり、その挨拶を返すかどうかは相手の課題なのだから気にするなという。すばらしい。井戸水は常に18度。井戸水を夏に飲めば冷たく感じて冬に飲めば温かく感じる。誰かに何を言われても、その言葉を冷たく感じるも温かく感じるも自分の心の状態次第である。すばらしい。トラウマの否定。私は幼いころ父親に厳しくされたから父親と同世代の男性に対して多少の恐怖感を持つ。刃物で指を切ったことがあるから刃物に恐怖を感じる。火傷したことがあるから火を恐れる。トラウマはある。ただし、人生に過去も未来も存在せず、あるのは「いまここ」刹那の連続であるという教えは共感できる。トラウマはあるのだが、それを根拠に起きてもいない悪い未来を想像することは無意味である。人は様々な経験を積み学習して賢くなる。年配の男性との付き合い方や刃物や火の扱い方が下手になることはない。全ては道具なんだと思う。モノも他者も自分の心身も道具
5.0,アドラーの個人的な考えなので？？？となる所もありましたが気遣いが苦痛な日本社会で楽に生きていけそうな気になりました
5.0,非常に明快に、容易な言葉で解説し、ストーリー形式で表現されているので秀逸。さらに詳しく知りたいと思わせる一冊。
5.0,読んでみましたがとても読みやすくすぐに読んでしまいました。ある程度偏りのある内容だとは思いますが、誰かにおすすめしたいです。
3.0,「過去」も「未来」も考慮するような「直線的な思考」をやめ、一瞬一瞬の連続を「いまこここにいる」と実感しながら生きる、というのは、直観的には、合理的で健全な精神状態を保つにはたしかに必要な考え方だなぁ。人生を「線」ではなく「点」としてとらえることで、「いつも不完全な状態だと自分をとらえていること」から解放されて、ありのままの自分を受容して生きていくことが可能になるということらしい。また、自分の今の悩みのすべてを環境に帰着させる「原因論」のような思考も、最終的には「だから、俺にはどうすることもできないんだ」という結論に陥らせることになる、というのも半分くらいは納得だった。関係ないかもしれないが、既存の経済理論だって必ず「こうしたらこうなる」と結果が与えられているにもかかわらず、その理論通りの政策が日本の経済活性化に全く役だっていないことも確かだ。就職活動での自己分析のような「過去が自分を説明する」という思考、「いい大学に入って、いい会社に入って」と、直線的な思考をさせる教育、賞罰を用いて「縦社会」をつくる社会構造。どれも納得。本当はシンプルなはずの世界を、社会通念が複雑にしてしまい、生きづらくなっているのもわかる。ひとつ気になったのは、ひきこもりや、赤面症で異性に告白できない女性などを「弱点のせいにして自分を変える勇気を持てなかったから、安易な方法で”特別な自分”というものを演出することで逃げている」、「そういう人生を自分で好んで選択したからそうなった」と一蹴している部分。「自分から積極的にえらぶ」のと「そういう選択肢を結果的に選ぶしかなかった」というのはだいぶ違う。たとえば、2chでは芸能人だけじゃなく、いろんな社会のなかで「目立つ人間」というのも匿名でたたかれる。それを気にしてしまうのは、アドラーから言わせると「勇気が足りないだけ」の話らしい。「赤面症がダサいとか言ってるのは他人が勝手に言っているだけ。そういう人間を受け入れられないという”相手の問題”なのだから、お前は気にするな。その人自身の人生の問題なんだ」と。言ってること自体は正しいだろうし、そうやって割り切って考えることができればどんなにいいか。でも残念なことに、現在の日本社会ではこういう自立性の高い言動をする人間は社会に受け入れてもらえないのが現状だろう。海外に住んだことのある人は違う考えだったりするのかも
2.0,百分で名著に作者様が出てらっしゃいました。改めて読み返しましたが、全く響かないです。なぜこんなにも評価が高いのか疑問です。テレビを4回全て見ましたが、この本と同じで、所々なるほど！とは思いますが、やっぱり最後は何だかスッキリしません。消化不良なモヤモヤが残る本でした。
4.0,もう４周読みました。日々の生活を送りながら読み返すと、また新鮮な気付きがあります。ただし、本当に劇薬だと感じています。今まで３０年生きて選んできたライフスタイルを変えたいと思うようになりました。私は他者の課題を生き続けてきたようです。変えることは本当に勇気のいることです。自分が描いていた人生の計画が全く見えなくなるからです。でも自由に生きてみたい。ダンスを踊ってみたい。劇薬です。
5.0,職場の人に 勧められて 読了。この本に出会えて良かった。  何なら もっと早く出会いたかった。自分自身に必要なのは 他者との課題の分離であると気づかされた。誰でも幸せになれるヒントがこの本には詰まっている。単なる自己啓発本と侮ることなかれ。  話題になる理由もわかる。 ！対談形式なので よみやすい。若い同年代、 神経質な人、 対人関係で悩む人、  家族のことで悩む人、  自分が嫌いな人、 読んでほしい。
1.0,嫌われる勇気があるので、世の中には、嫌われたくない人が多いのだと言う事がわかりました。
1.0,対話形式だからか、随分前に話題になったソフィーの世界を思い出しました。それにしても青年の発言が不自然で読み続けるのが辛かった。大袈裟な語彙の羅列でゲンナリです。評価が高くて購入してここまで失敗したのは初めてです。
1.0,追記人間って高貴じゃなくて欲にもっと貪欲で、水が流れているように欲望に向かうのはごく自然だと思う。そんな人と人が関わり合う社会で、本当に嫌われる勇気を持つことが自由であろうとも、そのゴールが自分の人生の幸せに繋がるとは思えない。そして課題の分離と共同体感覚について、その人が優れた思考を持った善人なら分離してもいいが、その反対がやったらどうなるのか。まず高貴な人間になることから学ぶべきではないのでしょうか。まず読んだ経緯本というものは往々にして、自身の考えと遠いものは忘れてしまう。考えが近いものに対して、それはそうだと共感するもしくはそれは違うと反対するという著者との対話をすることに意味がある。私のスタンスは、カーネギー人を動かすに書かれているように他者に重要感を与え、信頼を得て、人から好かれることが幸福な人生を歩めるというもの。これは友達、彼女、仕事でもそう。人と人が存在して社会は成立しているわけだから当然のスタンスだった。これは承認欲求という言葉に近いものだと認識（なにがなんでも承認してもらいたいわけではない）があり、この生き方は、自分の人生ではなく他人の人生を生きていることであり、自由ではないという見出しを見て、自身の考えに近いものだと感じ読んだ感想である。このレビューも同じく、私と近いスタンスをお持ちの方でないと意味のないレビューだと思います。１、対話形式について哲人と青年の対話形式のため、論理的ではない。非常にわかりにくい。青年の疑問に対して、具体例を出して話を進めるが極論が多すぎる。２、アドラー対人関係の出発点とゴールアドラーは、課題の分離をスタートとし、共同体感覚をゴールとすると述べている。これについての感想は以下の通りです。【課題の分離】→理解できるが、これを自身の行動指針にするのはあまりにも危険。明確な分離はカーネギーの考えと相反しすぎる。一つの考え方として頭の隅に置いておくレベル。たしかに課題を分離してしまえば、自由だと思う。しかしその自由はあまりにも身勝手すぎる。困っている人に手を差し伸べることが不必要なのだから。特に家族や友達が困っていたら介入するでしょう。それはアドラーのいう縦の関係でもなんでもない。横の関係であっても愛すべき人には手を差し伸べる。それが私だ。【共同体感覚】①ありのままの自分を受容することについては、過去を考えない。→たしかに
5.0,内容は一度読んだくらいでは理解できないが、何度も読み込んで理解出来れば、素晴らしい内容であることが実感出来ます。
4.0,夢を目指す30代、一度敗れた者へおくりたい。吐き気がする劣等感と自分の理想と現実の狭間、他者からの期待、それにより病み活力を失い、また理想とのギャップを生むデススパイラル、しかし時間は有限で次の期待に応えないといけないのでプロ意識のみで突き進むがいずれ闇は拡大する。そんな折に、2017年は、理解者がいなくてよい、理解者がいないと初めて自分の人生を生きているはずだ！と思っていたところに、似たテーマの本書を発見。見事に、体系化しており、求めていた、劣等感・普通の人、向けの言葉が。ただ、普通になるという勇気だけは、まだ否定したい。普通あらんとする勇気を持ちつつも普通であることの勇気、を持ちたい。
4.0,じっくり読みたいいい本です。実践することができるので、本当によく理解することが大事だと思いました。
2.0,マークトウェイン著の「人間とは何か」と構成も内容もパクリと受け取られても仕方ないほどに類似しています。あれ、、これ読んだな、と思う内容が多かったです。老人と青年の対話という構成も、青年が老人に論破される関係も丸ごと同じです。ウエイトレスにカッとなるシーンはほとんど同じ内容がそのまま記載されています。（上述本80ページ）この本の内容に関してましては大変有用に思える箇所がいくつもありますが、あまりにも似ているのでどうかなと、、確かに1973年の本なのでバレにくいとは思いますが。。。
1.0,目の前にある問題が解決するわけでもなく。論点だけわかれば良い内容なので、長々と読むだけにしては時間の無駄でした。
5.0,大好きだった彼女に振られ、別れに至った原因をいくつか言われた。自分を変えたいという思いから、タイトル的に自分が必要としている当書を手にとった。何か一つでも得られるものがあればと読み進めると、別れの原因が全て書かれていた。浮気を疑ったこと、怒りという手段で相手を屈服させたこと、他者の課題に踏み込んだこと。全て重なり、あの時言われた言葉をようやく今理解した。
1.0,面白いちゃー面白いですが極端にいえば「モノは考えよう・捉えよう」を、ただ延々と語ってるだけのような。あと、矛盾を多く感じるかな。青年の質問に対して、例をすり替えて都合のいい返しをしているし。つっこみたいところは、青年はスルーしてるし・・・「モノは考えよう・捉えよう」をだだいろんな言い回しで自分の都合のいいペテンにかけているだけに思えます。
5.0,題名は「嫌われる勇気」だが、人目を気にせず楽に生きよう！とゆう単純な話ではなく、自分を認める方法、他人を認める方法、コンプレックスから脱却し、自分を幸せにする方法が分かりやすく、対話形式で語られていました。私自身、この本を読んでから、周りの人のマイナス面があまり気にならなくなり、声をかけてくれる人を大切に考える様になりました。
5.0,★『嫌われる勇気』岸見一郎・古賀史健(ダイヤモンド社)『困った時のアドラー心理学』に続いての岸見先生の本になりますが、本当に読み易く仕上がっています。おそらく、殆どの読者は、この悩み多き青年と同じ気持ちで、”哲人”に対峙し、論破しようとする意気込みで、人生の矛盾、理不尽を投げかけながら読み進めたのではないだろうか。そして多くの読者が”哲人”との対話を通じてその悩みを収め、憤りを鎮めることができたのではないかと思う。しかし、それと同時に、「共感はできたのに、自分は変われないし、具体的にどう行動したら良いのだろう？」と地に足が着かない様な決意と行動のもどかしさに襲われている人も多いと思う。それは、「気付きは与えてくれたけど、自らに頑強に張り付いた思考の習慣をどうやって書き換えていったら良いのだろう？」という状態なのではないかと想像することもできる。そして書き換えるべき全ての内容が観念的なことなので、行動レベルに置き換えるのが容易では無いことにも起因しているのではないだろうか。イントロダクションにある。「人は誰しも客観的な世界に住んでいるのではなく、自ら意味づけをほどこした主観的な世界(自らがどう見ているか)に住んでいる。」ことがこの”哲人”と青年の会話の始まりである様に、自らの書き換えの端緒になる。 ”自ら意味づけをほどこした主観的な世界”とは何かをしばらく考えてみた。自分の網膜を通じて、視覚に入った情報や経験した数多くの知識が、蓄積されて紡がれた世界観、そしてそこに住む私は、無意識のうちにその世界観に従って考え、感じ、反応する。半自動の世界のようなもの、脳は人間をその様なものに仕上げてしまいたくなる本能を持っているかのようだ。しかし、アドラーがいう「経験それ自体は成功の原因でも失敗の原因でもない。われわれは自分の経験によるショック(トラウマ)に苦しむのではなく…、経験に与える意味によって自らを決定するのである」という言葉、それによると経験それ自体は一つの事象でしかない、それにどういう意味づけを行うかがその人の世界を紡いでいく。ということになる。 哲人と青年の対話の部屋に入るにはこの扉を開けてみるといいのかもしれない。
1.0,世間で受けているようなので購入しました。自分にはまったく合わなかったようです。個人的には宣伝文句の「人間の悩みは、すべて対人関係の悩みである」が変だなと思いました。いや、人間関係以外にもいろいろ悩みありますよｗあと、自己啓発本の古典の『7つの習慣』や『人を動かす』や『自助論』以上にレビュー数が多くて流行っていることになんとなく引っかかるものを感じました。自分も結構悩みが多く自己啓発本を手に取ってきましたが、まあ人生に攻略本はないよｗという結論に落ち着きました。まあ、こんな人もいるということで、参考にしていただければ幸いです。
5.0,今までよく聞いてきたような心理学とは、全く発想が違います！○○だから不幸せとか幸せとかではなく、ぜーんぶ自分で「決めて」いたんですね！しかもその決定に他人は全く関係ないなんて。何回も読んで、内容を自分の中に入れていきたいと思います。
1.0,まず、対話形式なのが読みづらく、なかなか要点が飲み込めませんでした。そして読者側であろう青年に共感、感情移入できませんでした。売れていて、評価も高い本だから、内容も実用的で正しいのだろうと思い込み、仕事上のつらかったことについて考え方を変えてはみましたが、それで解決する訳でもなく、ちゃんと本を読んだのにできないなんて…と言う思いも加わり、やっぱり苦しいままでした。読んでから時間が経ち、内容を忘れかけて来たことで、毎日が楽になりました。私は、この本に書かれていることを実践しない方が幸せです。読まなきゃ良かったです。こう言う考え方も世の中にはあるんだなー、この方法で乗り切れそうな何かがあった時にはこの考え方を引っ張り出してみようかな…程度の気持ちで読むならいいかもしれませんが、何か悩みを抱えていて助けを求めて読むのはやめた方がいいと思います。自分を責めて苦しむ人が増えないことを願います。1つ、今だから読んで良かったと思うのは、売れてる本だから、とか、成功してるあの人が言ってるんだから、とかの理由で「これは正しい！」と思考停止しなくなったことです。
5.0,アドラー心理学について対話形式で書かれた飽きのこない一冊です。当方は電子版を購入しましたが、何度でもスマホやタブレットでよみかえし、そのたびに自分の新たな発見があり非常に良い良書に出会えたという気持ちです。もっと早くにであれば人生が変わっていたぐらいの価値ある良書です
1.0,アドラーはトラウマの概念を明確に否定するため、神経症患者は環境のせいなどなく自分が選んで神経症になった、という考えになります。僕は重度の神経症患者ですが、この本を読み自分を責める思考回路がなかなか抜けず、ものすごく苦しいです。読まない方が良かったと心から後悔しています。
1.0,　私は子供の頃の父の虐待の影響に５０近くになっても苦しんでいるものです。　この本はその「苦しんでいる」という感情自体を否定します。今ままで悩み苦しんできた過程も「無意味だ」とします。　同時に暴力で家庭を支配してきた父のしたことは「間違っている」と否定します。正直、父への憎しみは募る一方です。　この本を読んでいると、ものすごく心がざわつき、吐き気さえ覚える不安定さを感じます。　それを「衝撃的な人生観の転換」とおっしゃる方もおられるでしょう・・・。　しかし、私がこの本に求めたのは「心の平安」とそれを手に入れるための道でした。　　怪我をしている人がスキーに挑んでに怪我をひどくするように、「生きにくさ」から色々な障害を現実に抱えている人にはこの本を読むことは何年もの精神科の治療や心の安らぎを得るための努力を逆戻りさせてしまう事もあるかも知れません。　この本を読むのは障害がもっと治ってからの方が良いような気がします。　しかし、この本はそのような「今は無理そうだからやめておこう。」「今は辛いけど明日はいいことあるかな？」という「明日の希望」自体も否定します。　この本で青年は哲人を討論を戦わせますが、少なくともそれくらいのエネルギーを持った状態で読んだ方が良いかと思います。　「今現在、この場所、この刹那が辛くて仕方ない。一筋の光明が欲しい！！」と切羽詰まった心では読むのを待つことをおすすめします。　私はこの本を読んで、今まで何年もかかって得た心の安定が失われました。　読んだことをすごく後悔しています。
3.0,ざっと一通り読んで、宗教、特にキリスト教ととても近い、けど、微妙にすれ違っている、という印象を持ちました。たとえば、『いま、ここ』に焦点を当て、因果関係ではなく目的指向である点などはキリスト教ととても共通点があると思います。また、『共同体感覚』はキリスト教的視点で見ると「人間も被造物の一員」というところに共通点が感じられます。一方で、将来や計画を否定し、全ての人間関係を『自分』の視点でとらえるというようなところはキリスト教とは異なる点です。本書では『宗教が力を失った』として宗教に関する言及を避けていますが、そもそも近代日本で宗教が精神的あるいは政治的に力を持ったことはあまりないように思いますし、世界的に見れば多くの国で宗教が精神的・政治的に一定の力を持っていることを否定出来ないと思います。アドラーと宗教の関係について言及があれば、アドラーの考えがどういう背景から紡ぎ出されたものなのか理解が深まったように思います。そういう趣旨の本ではない、と言われればそれまでのことですが。。あるいは、もしかしたら、アドラーは生育過程から一貫して宗教と無関係なのかも知れませんが、もし、本当にそうなら、アドラーが個人心理学を確立したこと自体が驚異的な偉業だと思います。
2.0,まずフロイト、ユングに並ぶ３台巨頭と書かれてあるが今までさまざまな訳書を読んできた中でも一度も目にしたことがなく、日本でだけ知名度が低いとは考えにくい。（世界的に知名度は低いのではないか？）フロイトの原因論と相反するものとして目的論を掲げているが、無理やり相反する定義を考えたような理屈で直感的にも論理的も納得に足るものではない。実用の心理学とはいうもののエビデンスは一切無く、根拠に乏しい。引きこもり青年の話が出てくるが短絡的な考察しか出来ておらず、素人見解の域を出ない。著者の岸見先生はカウンセラーとして臨床経験があるそうだが何を見て、学んできたのか疑問に思う。突っ込みどころ満載の一昔前の古い心理学だと思う。
